order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,region,status
13968,2335,80,2023-05-16,3,224,672,Europe,shipped
13969,2004,24,2023-08-12,1,240,240,Latin America,processing
13970,632,162,2024-08-12,4,22,88,Asia Pacific,shipped
13971,3616,193,2024-12-30,3,37,111,North America,completed
13972,4751,185,2023-04-06,2,20,40,Latin America,completed
13973,1625,163,2023-04-14,5,16,80,Asia Pacific,completed
13974,391,18,2023-10-26,1,176,176,Europe,shipped
13975,1898,62,2023-04-03,1,52,52,Europe,completed
13976,4063,90,2023-11-08,4,292,1168,Latin America,shipped
13977,3051,127,2024-05-25,2,147,294,North America,returned
13978,3753,144,2024-01-11,5,91,455,Asia Pacific,processing
13979,1205,16,2023-01-29,1,153,153,North America,shipped
13980,3098,84,2023-09-02,3,268,804,Asia Pacific,completed
13981,1951,37,2023-08-20,3,921,2763,Latin America,completed
13982,3120,55,2024-07-10,2,115,230,North America,completed
13983,660,41,2024-11-20,2,249,498,North America,returned
13984,559,32,2023-03-26,1,1137,1137,North America,returned
13985,3223,36,2024-03-15,1,68,68,Asia Pacific,shipped
13986,2385,153,2024-07-27,5,277,1385,Asia Pacific,completed
13987,2387,113,2023-03-27,4,223,892,North America,completed
13988,1016,92,2023-01-02,1,102,102,Latin America,returned
13989,4929,140,2023-04-06,1,224,224,Asia Pacific,completed
13990,4860,56,2024-12-14,5,263,1315,Latin America,completed
13991,2250,125,2023-12-03,5,106,530,Asia Pacific,shipped
13992,1047,103,2024-12-03,4,167,668,North America,completed
13993,4292,84,2023-01-17,3,268,804,Latin America,completed
13994,3725,128,2024-03-02,1,77,77,Asia Pacific,completed
13995,4891,55,2023-03-08,4,115,460,Asia Pacific,completed
13996,1010,46,2024-02-26,5,96,480,Asia Pacific,completed
13997,3537,165,2023-07-06,3,16,48,North America,returned
13998,4353,144,2024-07-19,2,91,182,Asia Pacific,returned
13999,1903,146,2023-05-20,4,34,136,Asia Pacific,completed
14000,3055,111,2024-01-29,2,264,528,North America,completed
14001,3708,4,2023-12-21,2,551,1102,Asia Pacific,returned
14002,4820,175,2024-01-11,2,24,48,North America,completed
14003,584,96,2024-08-30,5,137,685,Latin America,completed
14004,4276,199,2023-03-23,1,34,34,Asia Pacific,shipped
14005,47,200,2024-05-23,2,39,78,Latin America,completed
14006,2167,49,2023-02-10,4,100,400,Latin America,completed
14007,684,132,2024-02-26,1,91,91,Asia Pacific,completed
14008,843,152,2024-10-16,5,34,170,North America,completed
14009,588,194,2023-09-26,3,13,39,North America,processing
14010,1070,133,2023-02-28,3,245,735,Asia Pacific,completed
14011,1148,151,2023-05-06,3,163,489,Europe,completed
14012,3284,164,2024-01-28,1,19,19,Europe,completed
14013,312,152,2023-05-24,1,34,34,Europe,completed
14014,318,10,2024-01-11,5,956,4780,North America,returned
14015,714,135,2024-12-29,1,209,209,Latin America,shipped
14016,744,15,2024-04-07,4,736,2944,Asia Pacific,shipped
14017,1624,72,2024-03-02,2,200,400,North America,completed
14018,1040,64,2024-02-14,2,59,118,Latin America,completed
14019,3530,85,2023-08-11,3,152,456,North America,processing
14020,176,90,2023-12-27,3,292,876,Europe,shipped
14021,4379,125,2023-08-28,3,106,318,Asia Pacific,completed
14022,178,102,2023-10-16,4,187,748,Europe,processing
14023,537,140,2024-03-21,1,224,224,North America,completed
14024,3942,48,2024-04-19,3,51,153,Latin America,completed
14025,600,5,2024-10-10,1,1806,1806,North America,completed
14026,1201,107,2023-05-22,4,124,496,Asia Pacific,returned
14027,3243,182,2023-01-11,5,26,130,Asia Pacific,completed
14028,459,181,2024-03-06,5,36,180,Latin America,completed
14029,2657,37,2024-10-03,2,921,1842,Latin America,completed
14030,3206,127,2024-02-09,5,147,735,North America,completed
14031,985,83,2024-07-17,4,290,1160,Asia Pacific,completed
14032,3547,189,2024-10-14,1,23,23,Europe,completed
14033,1555,162,2023-02-06,1,22,22,Europe,completed
14034,4851,133,2024-02-25,1,245,245,Latin America,completed
14035,4637,75,2024-08-03,2,146,292,Europe,completed
14036,214,103,2024-02-01,2,167,334,Europe,processing
14037,587,135,2023-09-19,2,209,418,Asia Pacific,completed
14038,2169,118,2023-11-17,2,237,474,Asia Pacific,processing
14039,915,24,2024-06-28,3,240,720,Latin America,shipped
14040,1607,79,2024-01-02,4,276,1104,North America,completed
14041,4758,58,2024-11-04,3,71,213,North America,completed
14042,3192,12,2024-04-26,2,1988,3976,North America,returned
14043,548,80,2023-10-22,3,224,672,Europe,completed
14044,4300,163,2024-11-06,2,16,32,Latin America,completed
14045,1805,85,2024-02-06,2,152,304,North America,completed
14046,3043,144,2023-03-06,3,91,273,Latin America,returned
14047,3703,155,2024-09-13,1,92,92,Asia Pacific,completed
14048,2989,130,2023-04-01,5,116,580,Asia Pacific,shipped
14049,1846,154,2024-05-26,3,250,750,North America,processing
14050,2065,89,2024-01-18,5,40,200,Europe,processing
14051,2268,113,2023-05-22,3,223,669,Asia Pacific,shipped
14052,1115,93,2024-04-06,3,194,582,Europe,completed
14053,4390,54,2024-07-24,5,223,1115,North America,completed
14054,2520,95,2024-10-30,5,31,155,North America,returned
14055,1564,146,2024-09-02,5,34,170,Europe,completed
14056,2963,168,2023-09-10,3,30,90,Europe,returned
14057,3814,126,2023-01-12,4,212,848,Europe,completed
14058,909,89,2024-04-24,5,40,200,North America,completed
14059,3075,28,2023-01-28,2,567,1134,Europe,completed
14060,3727,126,2023-03-24,5,212,1060,Latin America,completed
14061,1185,125,2024-06-18,1,106,106,Europe,completed
14062,1090,156,2024-07-03,4,294,1176,Europe,completed
14063,3175,73,2024-04-17,5,195,975,Europe,completed
14064,2288,184,2024-05-06,4,40,160,Latin America,completed
14065,1674,178,2023-03-15,3,15,45,North America,processing
14066,2167,62,2023-01-28,4,52,208,Asia Pacific,shipped
14067,4989,191,2023-05-15,2,17,34,Asia Pacific,completed
14068,1275,53,2023-02-20,4,107,428,Europe,shipped
14069,212,185,2024-05-01,3,20,60,Latin America,completed
14070,1054,165,2024-02-25,4,16,64,North America,completed
14071,4034,103,2024-07-05,3,167,501,Europe,completed
14072,3705,141,2024-12-01,2,50,100,Latin America,completed
14073,258,73,2024-07-03,2,195,390,Asia Pacific,completed
14074,1019,31,2024-08-19,5,1599,7995,North America,returned
14075,3029,80,2024-03-22,3,224,672,Asia Pacific,completed
14076,3564,123,2024-02-04,1,71,71,Latin America,completed
14077,3681,136,2024-05-21,3,235,705,Asia Pacific,completed
14078,1090,176,2023-04-24,2,9,18,Europe,completed
14079,3917,96,2024-04-06,2,137,274,North America,completed
14080,3862,2,2024-03-26,1,563,563,Asia Pacific,processing
14081,3591,195,2024-12-24,3,40,120,Europe,completed
14082,3473,115,2024-11-22,1,182,182,North America,completed
14083,4156,71,2023-09-16,3,78,234,Europe,completed
14084,3045,134,2024-12-20,4,33,132,North America,returned
14085,1532,149,2023-05-22,5,156,780,Asia Pacific,completed
14086,4594,173,2023-10-27,1,43,43,Asia Pacific,completed
14087,3093,63,2024-01-28,4,170,680,Latin America,completed
14088,3344,128,2023-11-11,2,77,154,Europe,shipped
14089,1682,63,2024-05-24,4,170,680,Asia Pacific,completed
14090,4347,125,2023-11-27,1,106,106,North America,completed
14091,1424,57,2023-01-28,3,242,726,North America,completed
14092,4623,147,2024-03-04,1,260,260,Europe,completed
14093,3559,155,2024-05-08,2,92,184,North America,completed
14094,2050,199,2023-07-25,4,34,136,Asia Pacific,shipped
14095,3254,15,2023-02-07,2,736,1472,Asia Pacific,processing
14096,3230,166,2023-07-17,1,28,28,Asia Pacific,completed
14097,4479,18,2023-10-13,5,176,880,North America,completed
14098,996,59,2024-11-11,3,296,888,North America,shipped
14099,3152,174,2023-11-05,2,17,34,Europe,returned
14100,4153,196,2023-04-09,5,31,155,North America,completed
14101,3989,109,2024-04-24,4,210,840,North America,completed
14102,4999,27,2023-10-28,5,1969,9845,North America,returned
14103,2367,129,2024-01-06,3,69,207,Latin America,completed
14104,2382,113,2023-09-18,5,223,1115,Latin America,processing
14105,1447,113,2023-03-28,2,223,446,Asia Pacific,shipped
14106,2452,158,2024-05-07,2,293,586,Latin America,returned
14107,571,113,2024-03-22,3,223,669,Latin America,completed
14108,3665,162,2023-04-28,2,22,44,Latin America,completed
14109,3284,191,2024-09-14,3,17,51,Europe,completed
14110,201,12,2023-04-09,4,1988,7952,North America,returned
14111,789,34,2023-01-15,4,921,3684,Europe,completed
14112,3863,120,2024-10-02,5,140,700,Asia Pacific,completed
14113,3772,128,2023-06-05,3,77,231,Europe,shipped
14114,3160,93,2024-02-22,1,194,194,Europe,completed
14115,3042,133,2024-04-24,1,245,245,Asia Pacific,completed
14116,1110,118,2023-11-27,2,237,474,Asia Pacific,completed
14117,156,2,2023-11-24,4,563,2252,North America,completed
14118,3443,124,2024-08-12,3,142,426,North America,completed
14119,3178,148,2023-12-21,2,25,50,Europe,completed
14120,2213,152,2024-08-22,1,34,34,North America,completed
14121,4457,148,2023-01-30,4,25,100,Asia Pacific,returned
14122,443,73,2024-02-29,5,195,975,Europe,processing
14123,3785,46,2023-01-18,4,96,384,Latin America,completed
14124,4484,93,2023-10-31,3,194,582,Asia Pacific,processing
14125,1799,49,2023-01-19,2,100,200,Europe,processing
14126,3752,93,2023-02-04,4,194,776,Europe,completed
14127,1168,42,2024-05-02,3,129,387,North America,completed
14128,2249,119,2024-05-19,4,138,552,Latin America,completed
14129,4811,109,2023-12-19,5,210,1050,Europe,completed
14130,3104,117,2023-11-17,4,159,636,Asia Pacific,completed
14131,1723,135,2024-11-22,1,209,209,North America,completed
14132,1534,175,2023-05-24,2,24,48,Latin America,returned
14133,4891,35,2023-09-16,1,172,172,North America,completed
14134,4145,171,2024-03-24,5,17,85,Latin America,returned
14135,974,28,2024-02-06,1,567,567,Asia Pacific,returned
14136,4415,162,2024-10-29,5,22,110,Asia Pacific,completed
14137,1832,139,2023-12-06,4,91,364,North America,completed
14138,83,164,2024-03-26,5,19,95,Asia Pacific,completed
14139,3737,185,2024-01-31,2,20,40,Asia Pacific,shipped
14140,3060,148,2024-11-22,4,25,100,Latin America,returned
14141,4861,28,2023-01-29,4,567,2268,Asia Pacific,completed
14142,3960,20,2023-11-24,1,1418,1418,Latin America,completed
14143,356,21,2024-08-06,4,1992,7968,North America,processing
14144,2424,58,2023-04-06,2,71,142,Europe,completed
14145,869,126,2024-02-29,1,212,212,Asia Pacific,completed
14146,2964,165,2024-09-18,3,16,48,Latin America,completed
14147,2633,157,2023-11-24,4,271,1084,North America,processing
14148,4918,126,2024-07-04,1,212,212,Asia Pacific,completed
14149,582,90,2024-02-09,2,292,584,North America,shipped
14150,2791,153,2024-02-09,1,277,277,Europe,completed
14151,3378,67,2024-05-28,4,144,576,North America,returned
14152,2026,178,2024-01-12,1,15,15,Europe,processing
14153,1067,24,2023-03-28,2,240,480,Latin America,completed
14154,2654,122,2024-03-14,1,16,16,Europe,shipped
14155,2596,86,2023-02-10,3,170,510,North America,completed
14156,1091,140,2024-10-10,2,224,448,Asia Pacific,processing
14157,4299,148,2024-02-09,2,25,50,North America,completed
14158,1175,17,2024-02-18,5,935,4675,Asia Pacific,returned
14159,3162,159,2024-02-04,3,64,192,Europe,processing
14160,2568,52,2024-10-01,4,126,504,Europe,completed
14161,778,159,2024-04-01,2,64,128,North America,completed
14162,2055,154,2023-02-25,4,250,1000,Asia Pacific,processing
14163,2947,76,2023-10-03,2,168,336,Asia Pacific,completed
14164,3226,128,2024-03-17,4,77,308,Asia Pacific,completed
14165,3945,30,2023-06-12,1,961,961,Latin America,shipped
14166,1380,145,2024-03-13,5,133,665,Latin America,completed
14167,2907,189,2023-04-29,2,23,46,Europe,completed
14168,4022,92,2023-12-08,3,102,306,North America,returned
14169,2328,133,2023-01-31,4,245,980,North America,returned
14170,4123,156,2024-11-19,5,294,1470,Europe,completed
14171,4307,26,2023-07-23,1,1038,1038,Latin America,completed
14172,2156,138,2023-01-02,2,117,234,North America,completed
14173,1553,160,2024-07-01,2,264,528,Asia Pacific,processing
14174,1204,137,2023-06-14,5,248,1240,Asia Pacific,completed
14175,3643,53,2023-05-28,3,107,321,Asia Pacific,completed
14176,1227,143,2024-05-19,4,17,68,Asia Pacific,completed
14177,4254,64,2023-01-01,4,59,236,North America,completed
14178,461,33,2024-01-08,2,649,1298,Europe,returned
14179,459,63,2023-08-11,5,170,850,Europe,completed
14180,3051,47,2024-07-27,5,204,1020,Asia Pacific,processing
14181,1295,11,2023-02-13,3,505,1515,North America,returned
14182,543,101,2023-05-01,1,84,84,Asia Pacific,processing
14183,4953,45,2024-03-10,4,104,416,Europe,completed
14184,2550,55,2023-11-13,3,115,345,North America,shipped
14185,1428,199,2023-04-09,4,34,136,North America,completed
14186,2341,70,2024-11-11,1,188,188,Latin America,completed
14187,2490,122,2024-12-21,1,16,16,North America,completed
14188,1845,197,2024-09-28,1,15,15,Asia Pacific,returned
14189,2336,151,2023-05-01,2,163,326,North America,shipped
14190,2961,190,2024-03-19,5,13,65,North America,shipped
14191,3125,143,2023-11-07,1,17,17,North America,completed
14192,1924,165,2023-10-19,3,16,48,Asia Pacific,completed
14193,3532,126,2024-12-07,5,212,1060,North America,completed
14194,22,109,2023-02-28,2,210,420,North America,returned
14195,4124,14,2024-04-30,3,721,2163,North America,completed
14196,1158,97,2024-05-01,4,84,336,Asia Pacific,completed
14197,2884,190,2023-04-25,2,13,26,Asia Pacific,processing
14198,271,20,2023-03-02,4,1418,5672,Latin America,processing
14199,1191,113,2023-10-31,4,223,892,North America,completed
14200,4034,83,2023-03-17,3,290,870,Latin America,completed
14201,748,87,2023-02-10,2,192,384,Latin America,completed
14202,1180,137,2023-01-14,2,248,496,Asia Pacific,shipped
14203,936,73,2023-08-07,1,195,195,Asia Pacific,completed
14204,1293,63,2024-06-25,1,170,170,Europe,shipped
14205,460,8,2023-08-28,1,1697,1697,Latin America,shipped
14206,2622,51,2024-02-16,5,154,770,Latin America,completed
14207,1844,163,2023-12-09,4,16,64,Europe,completed
14208,2784,131,2024-07-10,5,268,1340,North America,processing
14209,4824,47,2024-08-03,4,204,816,Latin America,completed
14210,1913,113,2024-08-26,3,223,669,Europe,completed
14211,172,29,2023-08-18,4,959,3836,North America,shipped
14212,2202,99,2024-04-16,3,246,738,North America,completed
14213,4416,55,2023-09-22,2,115,230,Europe,shipped
14214,3037,71,2024-01-21,3,78,234,Asia Pacific,completed
14215,624,95,2024-02-20,3,31,93,Asia Pacific,returned
14216,3547,38,2023-11-30,3,885,2655,Europe,returned
14217,3142,156,2023-11-19,1,294,294,Latin America,completed
14218,1434,198,2024-01-24,1,30,30,Asia Pacific,processing
14219,4138,24,2024-11-19,3,240,720,Latin America,shipped
14220,4788,149,2023-10-01,4,156,624,Europe,completed
14221,1183,47,2024-02-08,2,204,408,North America,completed
14222,4931,33,2024-04-12,5,649,3245,Latin America,completed
14223,551,100,2023-06-13,1,203,203,Asia Pacific,shipped
14224,4013,104,2024-05-27,5,281,1405,North America,completed
14225,2383,14,2023-10-30,1,721,721,Europe,processing
14226,2950,21,2023-07-07,3,1992,5976,Latin America,completed
14227,3975,106,2023-01-03,2,165,330,North America,returned
14228,3956,131,2023-04-07,3,268,804,Europe,completed
14229,408,83,2024-05-05,5,290,1450,Latin America,completed
14230,1869,7,2024-08-02,2,251,502,Europe,completed
14231,2126,135,2024-06-20,1,209,209,Europe,completed
14232,2736,107,2024-01-07,2,124,248,Europe,returned
14233,804,111,2023-09-06,3,264,792,Latin America,shipped
14234,459,145,2024-03-30,4,133,532,North America,completed
14235,2634,50,2023-12-20,2,222,444,North America,completed
14236,2950,145,2023-06-18,3,133,399,Asia Pacific,completed
14237,4872,22,2024-06-26,5,829,4145,Asia Pacific,returned
14238,1170,151,2023-07-29,5,163,815,Asia Pacific,completed
14239,1556,21,2024-04-16,4,1992,7968,Latin America,completed
14240,4935,28,2023-08-06,5,567,2835,Europe,completed
14241,2706,30,2023-02-18,4,961,3844,Latin America,completed
14242,3405,95,2024-07-01,4,31,124,Asia Pacific,completed
14243,4178,2,2023-05-26,3,563,1689,Asia Pacific,completed
14244,4597,24,2024-03-09,4,240,960,Asia Pacific,processing
14245,403,21,2024-05-07,1,1992,1992,Europe,completed
14246,1021,96,2024-05-19,5,137,685,Asia Pacific,completed
14247,2786,137,2023-06-13,2,248,496,Latin America,completed
14248,3213,54,2023-11-09,5,223,1115,Asia Pacific,returned
14249,3987,75,2023-04-22,3,146,438,North America,completed
14250,311,66,2024-06-16,4,133,532,Latin America,completed
14251,2918,141,2024-03-29,1,50,50,Asia Pacific,shipped
14252,3351,104,2024-06-12,4,281,1124,Europe,completed
14253,3562,92,2024-08-29,1,102,102,North America,shipped
14254,3397,150,2023-07-26,3,274,822,Europe,returned
14255,527,160,2024-11-28,5,264,1320,Europe,completed
14256,2728,173,2024-11-03,4,43,172,Asia Pacific,processing
14257,2769,116,2024-09-03,2,209,418,North America,shipped
14258,3832,29,2023-10-23,2,959,1918,Latin America,completed
14259,4595,47,2023-01-07,3,204,612,North America,returned
14260,330,164,2023-02-02,1,19,19,Latin America,processing
14261,4504,83,2023-09-22,3,290,870,Europe,completed
14262,741,70,2023-12-11,1,188,188,North America,shipped
14263,4202,39,2024-04-26,1,525,525,North America,completed
14264,2573,145,2024-12-29,3,133,399,Latin America,completed
14265,2662,137,2023-01-17,1,248,248,North America,completed
14266,926,132,2023-05-03,3,91,273,Europe,processing
14267,1024,120,2024-06-21,1,140,140,North America,completed
14268,1641,194,2024-10-17,1,13,13,North America,shipped
14269,2495,67,2024-06-17,3,144,432,North America,completed
14270,3093,3,2024-07-24,5,1953,9765,North America,returned
14271,4357,53,2023-08-27,3,107,321,Europe,shipped
14272,1111,23,2024-07-06,5,397,1985,North America,completed
14273,4071,98,2024-11-02,1,193,193,Latin America,returned
14274,2,180,2024-09-20,3,15,45,Asia Pacific,completed
14275,3537,55,2024-08-20,2,115,230,Asia Pacific,returned
14276,862,197,2024-04-06,4,15,60,Europe,completed
14277,4174,58,2023-12-23,1,71,71,North America,processing
14278,664,195,2024-05-25,2,40,80,North America,returned
14279,1075,13,2023-01-30,4,1163,4652,Europe,completed
14280,1874,176,2023-10-07,5,9,45,Europe,processing
14281,4710,158,2023-07-16,1,293,293,North America,shipped
14282,264,14,2023-08-24,2,721,1442,Latin America,completed
14283,2199,14,2024-06-08,4,721,2884,Europe,completed
14284,1213,94,2024-03-23,1,258,258,North America,shipped
